region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
C3,T_N200,peak_amp_roll_mean,Peak amplitude,T_N200_peak_amp_roll_mean,-0.009562601625579542,-4.727311498360498,-0.22615533516177683,0.05114623562213561,0.08229355341938992,0.005408226499005965,60
C3,T_P300,peak_amp_roll_mean,Peak amplitude,T_P300_peak_amp_roll_mean,0.02244781858647682,6.871325318479702,0.4943331952852623,0.24436530796093728,5.960317605175677e-05,0.0051831803017307705,60
C3,A_P50,peak_lat_ms_roll_mean,Peak latency,A_P50_peak_lat_ms_roll_mean,-0.03038263356884847,32.29060261551655,-0.33063823669850934,0.10932164356709949,0.009872855976490924,0.011387248347611423,60
C3,A_N100,peak_lat_ms_roll_mean,Peak latency,A_N100_peak_lat_ms_roll_mean,-0.036121532394911324,99.51401762594163,-0.29376839034701424,0.08629986716707573,0.02271624929633327,0.015432950025137804,60
C3,A_P200,peak_lat_ms_roll_mean,Peak latency,A_P200_peak_lat_ms_roll_mean,-0.002991876670437477,182.74215439618644,-0.021813562485285376,0.00047583150829944953,0.868603681565839,0.018005274308583116,60
C3,A_N200,peak_lat_ms_roll_mean,Peak latency,A_N200_peak_lat_ms_roll_mean,-0.024440873746344655,315.46402613835085,-0.13150651165848679,0.01729396260858372,0.31654890307005973,0.02419174996148467,60
C3,A_P300,peak_lat_ms_roll_mean,Peak latency,A_P300_peak_lat_ms_roll_mean,-0.014334649009645506,228.9365557531275,-0.06954431616819048,0.004836411911301241,0.5975020532396587,0.026999682946755664,60
C3,T_P50,peak_lat_ms_roll_mean,Peak latency,T_P50_peak_lat_ms_roll_mean,-0.008712685980894948,568.6444881624966,-0.06956611550142643,0.004839444425957802,0.5973869063424209,0.016405402433086073,60
C3,T_N100,peak_lat_ms_roll_mean,Peak latency,T_N100_peak_lat_ms_roll_mean,-0.014022604865438179,619.6423316854991,-0.10153855269463374,0.010310077683320913,0.4401337249691175,0.01803986590196757,60
C3,T_P200,peak_lat_ms_roll_mean,Peak latency,T_P200_peak_lat_ms_roll_mean,0.038223792530001056,686.931350047081,0.2612160058116998,0.06823380169221797,0.0438045498144683,0.018546991359607752,60
C3,T_N200,peak_lat_ms_roll_mean,Peak latency,T_N200_peak_lat_ms_roll_mean,0.0006550988865949842,631.710550237927,0.005097672806725879,2.59862680444325e-05,0.9691646540555037,0.01687389198379688,60
C3,T_P300,peak_lat_ms_roll_mean,Peak latency,T_P300_peak_lat_ms_roll_mean,-0.05327168529783284,886.6388147994015,-0.13805257933686998,0.019058514661562782,0.29284420680338336,0.05018332871233314,60
C4,A_P50,mean_amp_roll_mean,Mean amplitude,A_P50_mean_amp_roll_mean,0.015221979515255805,-0.2480195875226372,0.34779120730324053,0.12095872387744563,0.0064715779232562,0.005388193359362022,60
C4,A_N100,mean_amp_roll_mean,Mean amplitude,A_N100_mean_amp_roll_mean,0.015240023672627704,-4.183665482233746,0.48378772988755553,0.2340505675897544,9.001915733826041e-05,0.003620068969885153,60
C4,A_P200,mean_amp_roll_mean,Mean amplitude,A_P200_mean_amp_roll_mean,-0.01073295791205857,3.0781535029321905,-0.28179921269944863,0.07941079627802909,0.029160821052553392,0.004798423692849565,60
C4,A_N200,mean_amp_roll_mean,Mean amplitude,A_N200_mean_amp_roll_mean,-0.02086321002427387,-0.3416419515180047,-0.5641401226222026,0.3182540779521938,2.6771172264000026e-06,0.004009511090011801,60
